;location_accesstype_title;charging_hour;utilization;connector_count;congested_connectors;energy_consumption;charging_minutes
2021-08-20 18:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 19:00:00;Public access - Free access;2021-08-20 19:00:00+00:00;41.666666666666664;2.0;0.0;2.4841026838743487;50.0
2021-08-20 20:00:00;Public access - Free access;2021-08-20 20:00:00+00:00;50.0;2.0;1.0;3.0952168785218226;60.0
2021-08-20 21:00:00;Public access - Free access;2021-08-20 21:00:00+00:00;17.5;2.0;0.0;1.0833259074826378;21.0
2021-08-20 22:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-20 23:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 00:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 01:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 02:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 03:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 04:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 05:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 06:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 07:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 08:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 09:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 10:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 11:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 12:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 13:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 14:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 15:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 16:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 17:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 18:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 19:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 20:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 21:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 22:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-21 23:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 00:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 01:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 02:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 03:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 04:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 05:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 06:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 07:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 08:00:00;Public access - Free access;2021-08-22 08:00:00+00:00;3.3333333333333335;2.0;0.0;0.7236465953854818;4.0
2021-08-22 09:00:00;Public access - Free access;2021-08-22 09:00:00+00:00;45.833333333333336;2.0;0.0;9.950140686550375;55.0
2021-08-22 10:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 11:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 12:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 13:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 14:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 15:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 16:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 17:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 18:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 19:00:00;Public access - Free access;2021-08-22 19:00:00+00:00;10.0;2.0;0.0;0.7252708638360056;12.0
2021-08-22 20:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 21:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 22:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-22 23:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-23 00:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-23 01:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-23 02:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-23 03:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
